name,province,city,location,desc,want,has_been,strategy,route,ticket_info,open_time
辉南龙湾群国家森林公园,吉林省,通化市,辉南县,"{'景区简介': ['龙湾群国家森林公园是中国最大的火山口湖群，位于吉林省辉南县境内，长白山系龙岗山脉的西南端，平均海拔880米，面积8102公顷。这里既有宏伟壮观的火山风貌，又有姿态各异的湿地景观；既有内涵丰富的人文建筑，又有神魂迷离的美丽传说。一年四季之中，春季繁花似锦，夏季凉爽宜人，秋季枫红醉人，冬季雾凇绝美，可谓是“春赏百花秋望月，夏纳凉风冬听雪。”'], '景点分布': ['龙湾群划分为十大景区，即“七湾、一瀑、两顶”，包括三角龙湾、大龙湾、二龙湾、小龙湾、东龙湾、南龙湾、旱龙湾、吊水壶瀑布、金龙顶子山和四方顶子山。公园以森林生态景观为主体，火山口湖群和火山锥体为骨架，流泉和瀑布为脉络，山峦叠翠钟灵毓秀，湖光山色恬静瑰丽，曲溪流涧清澈碧透，险峰奇石鬼斧神工。'], '景区资质': ['国家4A级景区、国家级自然保护区、全国科普教育基地'], '景区特色': ['徒步、摄影、观光、森林、火山、瀑布']}",411,399,"{'旅游攻略': ['第一天、抵达后游览【三角龙湾】，三角龙湾是由火山喷发后，地下水上涌积聚而成的火山堰塞湖。乘坐【三角龙湾游船】游览三剑峰、火山画壁、映霞壁、黑龙石、湖心岛等（2个小时）。后游吊水壶瀑布风景区，步行', '林间栈道，体味萨满文化（2个小时左右），观看东北瀑布晚餐后可自费组织篝火晚会，享受自在的美丽心情！晚间住宿：辉南', '第二天、游览大龙湾风景区，观赏三清阁、龙潭宫古道观、镇龙石、观音洞、龙湾八大奇观之一→水上森林，船游大龙湾湖面（自理15元/人1个小时）。午餐后结束愉快旅程。'], '游览路线': ['第一天→穿越东龙湾至南龙湾。夜宿南龙湾。', '第二天→早6：30起床，盥洗早餐，登金龙顶，俯瞰大龙湾全景，夜宿吊水壶。', '第三天→早6：30分起床，盥洗早餐，8：00负重徒步至大龙湾，看湖边大佛，拍沿途美景。夜宿大龙湾！欣赏漫天繁星，看流星，许下自己的心愿！！', '第四天→早起拍大龙湾仙境一样的晨色！早餐，自由活动。返程！'], '最佳游览时间': ['春天'], '购物推荐': ['紫貂皮、五味子、猕猴桃']}","{'景区位置': ['中国>吉林省>通化市>辉南县>东凤街道>朝辉街道>西凤街道'], '到达方式': ['景区位于通化市辉南县，有旅游专线车直达。']}","{'龙湾群门票价格': ['各景区第一门票共138元/人，其中：三角龙湾30元/人、吊水壶瀑布30元/人、大龙湾20元/人；', '三角龙湾游船、大龙湾游船各15元/人。']}",['7：30-17：30']
通化辉南北山公园,吉林省,通化市,辉南县,"{'景区简介': ['通化辉南北山公园是一座集休闲、娱乐、文化、生态为一体的综合性活动场所。园内环境优美，绿化优越，特别是全面齐全的体育设施，让人们可以充分享受运动的快乐，是人们茶余饭后最理想的活动之地。'], '景点分布': ['北山公园位于辉南朝阳镇内，占地面积63万平方米。公园分为三个区域，即有氧健身区、综合服务区、植物观赏区，有万寿寺、五人制足球场等体育场所、蘑菇亭以及园林景观等。'], '景区特色': ['休闲、登山、朝拜、散步、娱乐、健身、公园、宗教、植物']}",12,40,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>吉林省>通化市>辉南县>东凤街道>朝辉街道>西凤街道>朝阳镇'], '到达方式': ['乘车路线：火车、长途车至朝阳，后打车或坐当地汽车前往。', '自驾路线：抚长高速公路从朝阳镇/辉南县/白山出口离开，沿朝庆线→爱民大街→北山路行驶即可。']}",{'辉南北山公园门票价格': ['免费']},['全天']
吉林哈泥国家级自然保护区,吉林省,通化市,柳河县,"{'景区简介': ['吉林哈泥国家级自然保护区是吉林省山地湿地资源较为丰富的区域之一，主要保护对象是以哈泥泥炭沼泽为主的湿地生态系统和哈泥河上游水源源头涵养区。哈泥的地质是中国典型的熔岩堰塞湖发充的泥炭沼泽，也是中国东北地区泥炭层厚度和储量最大的泥炭矿床，在世界上属不可多得的高分辨率的泥炭层标，在世界环境演化的研究方面有重要的科学价值。'], '景点分布': ['哈泥保护区位于柳河县东南，总面积22230公顷，区内的哈泥河是通化市区的唯一水源。区内核心地质景观为哈泥泥炭沼泽，保护野生动植物有东北红豆杉、东方白鹳、金雕、紫貂、原麝、大天鹅等重点科目。'], '景区特色': ['休闲、赏鸟、摄影、科考、自然保护区、地质、湿地、湖泊、森林、野生动植物从您位置到哈泥湿地']}",46,19,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>吉林省>通化市>柳河县>采胜街道>中岗街道>导航街道'], '到达方式': ['自驾路线：抚长高速公路从朝阳镇/辉南县/白山出口离开，沿S103行驶至回头沟即可。']}",{'哈泥湿地门票价格': ['免费']},['全天']
通化罗通山风景区,吉林省,通化市,柳河县,"{'景区简介': ['罗通山风景区是久负盛名的文物古迹遗址和风景旅游胜地，汇集历史人文景观、地质景观、生态景观和宗教景观四大资源，更有城古、洞幽、塞要、崖险、林密、花绚等六大自然看点。罗通山，因唐朝大将罗成之子罗通挂帅扫北，曾在此安营扎寨，故得名“。景区中的罗通山城是典型的高句丽山城军事重镇，为全国乃至亚洲第二大高句丽山城，是高句丽“左右式”山城的典型代表。这座山城曾经控制着高句丽国都集安国内城，丸都山城的北通道，是其北部边塞一处重要军事性城堡。如今，遗址保存完好，对高句丽的城市建置、建筑技术、防御体系以及高句丽与中原及其他少数民族的关系等有着重要的研究价值。'], '景点分布': ['罗通山位于吉林省柳河县东北35公里处，总面积6267公顷。景区分南北两线游览区，核心区域为罗通山城。南线主要有长脖砬子、刀切砬子、滴水壶、通天洞、一线天等自然景观；北线主要有卧虎岭、饮马溪、锁龙潭、穿心洞等名胜景点。城内尚存城墙、城门遗址、角楼遗址、点将台遗址、蓄水池遗址、演兵场，兵营遗址等，出土文物较多。'], '景区资质': ['国家4A级景区'], '景区特色': ['历史文化、避暑、遗址、峡谷从您位置到罗通山']}",0,2,{'最佳游览时间': ['夏秋两季']},"{'景区位置': ['中国>吉林省>通化市>柳河县>采胜街道>中岗街道>导航街道'], '到达方式': ['坐车：柳河客运站坐班车至罗通山，发车时间08:50、13:05。', '自驾：通化市区—集锡线—集双高速—X076—Y117—罗通山风景区']}",{'罗通山门票价格': ['34元']},['8:00-18:00']
青山湖省级风景名胜区,吉林省,白山市,浑江区,"{'景区简介': ['青山湖省级风景名胜区有着西子湖的姊妹湖之美誉，清秀娇美的湖光山色和丰厚的人文景观有机地融汇在一起，增添了青山湖的意蕴和魅力。'], '景点分布': ['景区内以山、水、林为主体，山青水秀，风光宜人。青山湖水质清纯，澄澈碧透；青沟子水库坐落青山碧水间；青山寺、玉皇庙在半山腰中若隐若现；购物点、水上游艇、餐饮娱乐服务设施一应俱全，是休闲度假的不二选择。'], '景区资质': ['国家2A级景区'], '景区特色': ['踏青、登山、划船、森林、湖泊从您位置到青山湖']}",112,86,"{'最佳游览时间': ['春夏秋三季'], '购物推荐': ['（当地物产）人参、鹿茸、熊、飞龙、雪蛤、松茸蘑、猴头蘑等。', '（特色美食）猪肉炖粉条、酸菜白肉火锅、白肉血肠、延边朝鲜族冷面。']}","{'景区位置': ['中国>吉林省>白山市>浑江区'], '到达方式': ['可从长春坐客车(每小时一次)到白山市，到市内后打车(10元)直接到青山湖即可。']}",{'青山湖门票价格': ['10元/人']},['8：00-17：00']
白山北山公园,吉林省,白山市,浑江区,"{'景区简介': ['白山北山公园，森林植被完好，天然次生林与人工林相互映衬，是游人踏青、消暑、登山、晨练和进行爱国主义教育的绝佳去处。游人在登楼远眺、游玩观赏之中，不仅可领略大自然的雄浑气势，更可感受大自然的温馨气息。'], '景点分布': ['北山公园位于市区北部北山之上，中心处建有四保临江纪念碑，远处环以苍松翠柏，山顶有松涛亭。另有动物园、钓鱼池、旅游餐饮商品服务部等旅游服务项目。'], '景区特色': ['休闲、观光、登山、瞻仰、公园、纪念碑、山峰、森林从您位置到北山公园']}",0,49,{'最佳游览时间': ['四季皆宜']},"{'景区位置': ['中国>吉林省>白山市>浑江区'], '到达方式': ['乘车路线：8路在团结小学站下车即可。', '自驾路线：抚长高速公路→S204→S210→G201→北安大街。']}",{'北山公园门票价格': ['免费']},['08:00-18:00']
吉林干饭盆景区,吉林省,白山市,江源区,"{'景区简介': ['吉林干饭盆景区以险峻的山势、奇异的地形吸引着探险者趋身前往，并以它的神秘、怪异闻名于世，素有长白山“百慕大”之称。位于吉林省江源县境内，地处长白山南麓，距长白山160公里。'], '景点分布': ['吉林干饭盆景区内有棒槌峰、九曲峡、寒奥地质园、枫叶岭、石门洞、慧眼峰、大美人杨、抗联战士宿营地遗址、长白山怪石阵等众多景点，巧夺天工，各具特色。'], '景区资质': ['国家3A级景区'], '景区特色': ['峡谷从您位置到干饭盆']}",110,33,"{'最佳游览时间': ['气候：春季昼夜温差大；夏季短，温热多雨；秋季凉爽，多晴朗天气；冬季长，干燥寒冷。', '最佳旅游时间:7、8、9月份。'], '购物推荐': ['特色美食：吉菜、长白山珍宴、吉莱生态宴、砂锅鹿宝、清蒸松花江白鱼等；', '特色购物：人参、灵芝、高山红景天、五加参、天麻、月见草等药用植物900多种，白丁香、铃兰、夜来香、天女木兰等芳香植物200余种，绿色食用植物有木耳、山芹菜、蕨菜、薇菜、松籽、蘑菇。']}","{'景区位置': ['中国>吉林省>白山市>江源区'], '到达方式': ['公交：白山至江源有公交车直达，早上发车时间为6时20分，晚上末班车时间为5时40分，每辆公交车之间的开车间隔时间为5分钟，由浑江客运西站发车，途经烟草、通煤、八中站点、浑江客运站、党校、上甸子、砟子、八宝桥头、孙家堡子、林业局桥头历经11个站点。']}",{'干饭盆门票价格': ['40元／人']},['8:00－16:00']
白山露水河国家森林公园,吉林省,白山市,抚松县,"{'景区简介': ['白山露水河国家森林公园保存着亚洲最大的天然红松母树林，素有红松故乡的美誉；也是东北地区最具规模的森林狩猎基地。公园以原始森林为主，以长白山风情和林区文化为特色，集山川、溪瀑、雾凇、冰雪于一体，使人们忘却都市的喧嚣和旅途的疲惫，感受“走过大荒三百里，居然此处有桃源”惬意。'], '景点分布': ['露水河国家森林公园位于长白山腹地、松花江上游，距长白山西坡90公里、北坡60公里，总面积为25786.94公顷。公园由松海、松源、松江、松湖、逐鹿、漂流六大景区构成，有风光旖旎的碧泉湖、森林氧吧沐氧园、蕴含厚重长白山文化的和露园、闻名遐迩的省级重点保护古树“红松王”等景区景点，设有碧泉度假村、碧泉湖会议中心等休闲娱乐设施。'], '景区资质': ['国家4A级景区、国家级森林公园'], '景区特色': ['休闲、观光、科考、娱乐、生态自然、商务会议、度假村、狩猎场、山峰、森林、瀑布、湖泊']}",81,57,"{'最佳游览时间': ['四季皆宜'], '购物推荐': ['购物：有机红松果仁、黑木耳块，针蘑、榆黄蘑、冬蘑、木耳、天麻、人参、五味子及各类山野菜。', '美食：各类蘑菇、山野菜、野味、鲤鱼、鲫鱼、白莲等。']}","{'景区位置': ['中国>吉林省>白山市>抚松县>长白山保护开发区池西区特殊乡镇>长白山保护开发区池南区特殊乡镇'], '到达方式': ['露水河长白山国际狩猎场位于长白山西北坡之间，区位优势明显。从北京、长春可乘飞机直达长白山机场或延吉机场，通白铁路贯穿整个景区，旅游干线直通201国道，水路可乘豪华游轮往返白山湖、白龙湾、松花江(露水河国家森林公园黎明江口码头)，水陆空三线齐发，为游客提供最佳的旅游环境和便利的交通条件。']}",{'露水河红松王门票价格': ['30元']},['全天']
抚松中国人参博物馆,吉林省,白山市,抚松县,"{'景区简介': ['抚松中国人参博物馆是我国第一个以人参为专题的公益性博物馆，集收藏、保护、研究、展示中国人参和人参文化于一体。馆内展示的各类图片各类图片300幅，藏品5131件，板文近2万字，展品主要以人参的采挖、种植、生产加工、市场交易等相关的历史实物。'], '景点分布': ['中国人参博物馆内设序厅、参史厅、参俗厅、品参厅、参品厅、艺术展厅、影视厅和城市规划展示厅，通过实物陈列、文字介绍、图片展示，集中系统地介绍了中国人参的采挖历史、应用历史、栽培历史、加工历史和独具特色的长白山人参文化等方面内容。'], '景区资质': ['国家3A级景区'], '景区特色': ['休闲、科普、观光、博物馆从您位置到人参博物馆']}",0,25,"{'最佳游览时间': ['四季皆宜'], '购物推荐': ['（特产）有机红松果仁、黑木耳块、针蘑、木耳、人参等。', '（美食）各类蘑菇、山野菜、野味、鲫鱼、白莲等。']}","{'景区位置': ['中国>吉林省>白山市>抚松县>长白山保护开发区池西区特殊乡镇>长白山保护开发区池南区特殊乡镇'], '到达方式': ['驾车路线：距白山市区约108公里，途径G201、江源大街等。']}",{'人参博物馆门票价格': ['无门票']},['全天']
吉林抚松国家地质公园,吉林省,白山市,抚松县,"{'景区简介': ['吉林抚松国家地质公园是国内罕见的多种地貌单元交汇的综合性地质公园，地质遗迹类型丰富、地貌景观多样，自然风光优美、人文历史悠久，与长白山火山地貌景观交相辉映，是进行地质科学知识普及的天然博物馆，是进行生态环境治理的试验场，是进行爱国主义教育的良好基地。'], '景点分布': ['抚松国家地质公园位于白山抚松县境内多地，规划面积235.68公顷，包括北岗火山群园区、泉阳矿泉群园区、仙人桥温泉园区、白山湖岩溶园区4个园区和多个外围景点。特殊的地质构造、地理位置、生态环境和气候条件形成了集火山、矿泉、温泉、岩溶地貌于一体的地貌景观，可观性极强。'], '景区特色': ['休闲、观光、赏花、科普、山峰、森林从您位置到抚松国家地质公园']}",13,26,{'最佳游览时间': ['4-10月']},"{'景区位置': ['中国>吉林省>白山市>抚松县>长白山保护开发区池西区特殊乡镇>长白山保护开发区池南区特殊乡镇'], '到达方式': ['自驾路线：①长春—靖宇县—抚松县—仙人桥温泉村②沈阳—梅河口→→辉南县→-靖宇县—抚松县—仙人桥温泉村']}",{'抚松国家地质公园门票价格': ['免费']},['全天']
